Time	AcqTime	AMB_Humidity	AMB_Pressure	AMB_Temperature	GPS_Altitude	GPS_GroundSpeed	GPS_Latitude	GPS_Longitude	GPS_ModeIndicator	GPS_Quality	GPS_Satellites	GPS_Separation	GPS_TrueCourse	GPS_UTCTime	OBD_Absolute_load_value_(PID_67)	OBD_Accelerator_Pedal_Position_D_(PID_73)	OBD_Calculated_engine_load_value_(PID_4)	OBD_Engine_Coolant_Temperature_(PID_5)	OBD_Vehicle_Speed_(PID_13)	OBD_Engine_RPM_(PID_12)
5164500	5866,495	33,8391	974,7139	8,0375	348	37	47,0137	15,4275	0	2	6	43,7	301,1	124627	20,7868	25,8786	12,5506	85	37	1681,0026
5165000	5866,995	33,8631	974,9538	8,0375	348,1	37,1	47,0137	15,4274	0	2	6	43,7	300,7001	124627,9998	21,1787	25,8786	12,5504	85	37	1678,5006
5165500	5867,495	33,8871	974,474	8,0087	348,1	37,1	47,0137	15,4274	0	2	6	43,7	300,7	124628	21,1788	25,8786	12,5504	85	36,0002	1678,0001
5166000	5867,995	33,8631	974,4739	8,0375	348,2999	37,1	47,0137	15,4273	0	2	6	43,7	300,0002	124628,9998	21,5709	25,8786	12,5504	85	36	1674,5009
5166500	5868,495	33,8631	974,7138	8,0087	348,3	37,1	47,0137	15,4273	0	2	6	43,7	300	124629	21,571	25,8786	12,5504	85	36	1669,0013
5167000	5868,995	33,8871	974,7139	7,9223	348,4	37	47,0138	15,4272	0	2	6	43,7	297,9005	124629,9998	24,3157	27,0546	14,5109	85	36	1670,9995
5167500	5869,495	33,8871	974,7139	7,9223	348,4	37	47,0138	15,4272	0	2	6	43,7	297,9	124630	24,7085	27,0549	14,5114	85	36	1671,4999
5168000	5869,995	33,9111	974,7139	7,9223	348,6	36,9	47,0138	15,427	0	2	6	43,7	296,5	124631	24,3164	27,0549	14,5114	85	36	1668,4957
5168500	5870,495	33,911	974,7139	7,951	348,6002	36,8998	47,0138	15,427	0	2	6	43,7	296,4986	124631,0017	24,3171	27,0549	14,5114	85	36	1665,9932
5169000	5870,995	33,8871	974,7139	7,8936	348,7	36,8	47,0139	15,4269	0	2	6	43,7	295,7	124632	24,7079	27,0549	14,5114	85	36	1662,0111
5169500	5871,495	33,8871	974,7131	7,9511	348,7002	36,7998	47,0139	15,4269	0	2	6	43,7	295,6992	124632,0017	24,3164	27,0549	14,5114	85	36	1668,5068
5170000	5871,995	33,8871	974,2347	7,9511	348,8	36,7	47,0139	15,4268	0	2	6	43,7	295,2	124633	24,311	27,0522	14,5081	85	36	1672,4906
5170500	5872,495	33,8871	974,7138	7,9511	348,8	36,7	47,0139	15,4268	0	2	6	43,7	295,2	124633	21,1796	25,4869	12,5509	85	36	1667,0013
5171000	5872,995	33,8871	974,474	7,9511	348,9	36,7	47,014	15,4267	0	2	6	43,7	295	124633,9998	18,4341	25,0945	10,5899	85	36	1661,0015
5171500	5873,495	33,8871	974,7138	7,9799	348,9	36,7	47,014	15,4267	0	2	6	43,7	295	124634	16,0808	22,7424	9,8052	85	36	1649,5028
5172000	5873,995	33,7671	974,7139	8,0374	349,1	36,7	47,014	15,4265	0	2	6	43,7	295,2	124634,9998	16,4723	21,1738	9,805	85	36	1627,5054
5172500	5874,495	33,8151	974,7139	8,0663	349,1	36,7	47,014	15,4265	0	2	6	43,7	295,2	124635	17,6487	17,2534	10,1971	85	35,0002	1602,5061
5173000	5874,995	33,7911	974,7139	8,0087	349,2	36,1001	47,014	15,4264	0	2	6	43,7	295	124635,9998	16,8648	14,5084	9,8051	85	34,0002	1582,005
5173500	5875,495	33,7911	974,7139	8,0087	349,2	36,1	47,014	15,4264	0	2	6	43,7	295	124636	17,2567	14,5077	10,1971	85	34	1561,0051
5174000	5875,995	33,7911	974,9538	8,0375	349,3	35,1002	47,0141	15,4263	0	2	6	43,7	295,1	124636,9998	17,2568	14,5077	10,1972	85	34	1529,0078
5174500	5876,495	33,7911	974,714	8,0087	349,3	35,1	47,0141	15,4263	0	2	6	43,7	295,1	124637	16,8647	14,5077	10,5893	85	33,0002	1500,507
5175000	5876,995	33,7911	974,9538	8,0087	349,3	33,9003	47,0141	15,4262	0	2	6	43,7	295,2	124637,9998	16,8646	14,5077	10,1973	85	32,0002	1483,0043
5175500	5877,495	33,7911	974,714	8,0087	349,3	33,9	47,0141	15,4262	0	2	6	43,7	295,2	124638	17,6488	15,6837	10,9814	85	31,0002	1449,0083
5176000	5877,995	33,7911	974,7139	8,0375	349,4	32,6003	47,0141	15,4261	0	2	6	43,7	295,6999	124638,9998	15,6885	18,036	10,5895	85	31	1409,0098
5176500	5878,495	33,8151	974,474	8,0375	349,4	32,6	47,0141	15,4261	0	2	6	43,7	295,7	124639	15,2959	19,9966	9,8052	85	30,0002	1394,0037
5177000	5878,995	33,7911	974,4739	8,0375	349,6999	31,1004	47,0142	15,426	0	2	6	43,7	296,1999	124639,9998	15,6879	22,7411	10,5892	85	30	1385,5021
5177500	5879,495	33,7911	974,7138	8,0087	349,7	31,1	47,0142	15,426	0	2	6	43,7	296,2	124640	21,9617	26,2698	14,5104	85	30	1374,0028
5178000	5879,995	33,7671	974,9538	8,0662	349,8	29,7003	47,0142	15,4259	0	2	6	43,7	296,7998	124640,9998	27,8448	28,6227	18,4324	85	30	1376,4994
5178500	5880,495	33,8151	974,714	8,0375	349,8	29,7	47,0142	15,4259	0	2	6	43,7	296,8	124641	38,8251	30,5833	25,0992	85	30	1385,9977
5179000	5880,995	33,7911	974,474	8,0087	349,9	29,9	47,0142	15,4258	0	2	6	43,7	290,1016	124641,9998	40,3962	30,5838	25,4929	85	30	1405,4952
5179500	5881,495	33,7671	974,7138	8,0087	349,9	29,9	47,0142	15,4258	0	2	6	43,7	290,1	124642	40,7887	30,5838	25,8851	85	30,9998	1428,4944
5180000	5881,995	33,7911	974,7139	8,0087	350	30,5998	47,0143	15,4257	0	2	6	43,7	281,3021	124642,9998	40,7888	30,5838	25,4931	85	31	1436,9979
5180500	5882,495	33,7911	974,7139	8,0087	350	30,6	47,0143	15,4257	0	2	6	43,7	281,3	124643	37,652	29,7998	23,5325	85	31,9998	1463,4935
5181000	5882,995	33,8151	974,7139	8,0087	350	31,3998	47,0143	15,4256	0	2	6	43,7	272,7021	124643,9998	36,4749	29,7996	22,3557	85	32	1476,4968
5181500	5883,495	33,7671	974,9538	8,0087	350	31,4	47,0143	15,4256	0	2	6	43,7	272,7	124644	36,0825	29,7996	21,9633	85	32	1499,9943
5182000	5883,995	33,7671	974,714	8,0087	350	32,3998	47,0143	15,4254	0	2	6	43,7	266,8014	124644,9998	31,3771	28,2316	19,2185	85	32,9998	1514,4965
5182500	5884,495	33,7911	974,7139	8,0087	350	32,4	47,0143	15,4254	0	2	6	43,7	266,8	124645	28,6313	27,4472	17,2573	85	33	1516,4995
5183000	5884,995	33,7911	974,9538	8,0087	350	33,2998	47,0143	15,4253	0	2	6	43,7	265,8002	124645,9998	27,0622	27,055	16,0805	85	33	1525,9977
5183500	5885,495	33,7911	974,234	8,0087	350	33,3	47,0143	15,4253	0	2	6	43,7	265,8	124646	25,1013	26,6629	15,296	85	33	1519,5016
5184000	5885,995	33,7911	974,7138	8,0087	350,3999	33,7999	47,0142	15,4252	0	2	6	43,7	267,2996	124646,9998	23,9245	25,8788	14,5116	85	33	1524,4988
5184500	5886,495	33,8391	974,7139	8,0375	350,4	33,8	47,0142	15,4252	0	2	6	43,7	267,3	124647	22,3558	25,4866	12,5509	85	33	1525,9996
5185000	5886,995	33,7911	974,7139	8,0375	350,7999	33,8	47,0142	15,4251	0	2	6	43,7	268,2997	124647,9998	16,4738	23,1345	9,8057	85	33	1521,0012
5185500	5887,495	33,7671	974,9538	8,0087	350,8	33,8	47,0142	15,4251	0	2	6	43,7	268,3	124648	16,4724	15,2938	10,5892	85	33	1499,0054
5186000	5887,995	33,7911	974,714	8,0662	351	33,4001	47,0142	15,425	0	2	6	43,7	268,0001	124648,9998	16,8645	14,5079	10,5894	85	32,0002	1472,0066
5186500	5888,495	33,7911	974,474	8,0375	351	33,4	47,0142	15,425	0	2	6	43,7	268	124649	16,8646	14,5077	10,5894	85	31,0002	1439,5079
5187000	5888,995	33,7911	974,7138	7,9799	351,2	32,6002	47,0142	15,4248	0	2	6	43,7	267,9	124649,9998	16,8646	14,5077	10,5894	85	31	1429,0026
5187500	5889,495	33,7911	974,7139	8,0374	351,2	32,6	47,0142	15,4248	0	2	6	43,7	267,9	124650	17,2567	14,5077	10,9815	85	30,0002	1395,5082
5188000	5889,995	33,7671	974,9538	8,0087	351,3	31,5003	47,0142	15,4247	0	2	6	43,7	267,6001	124650,9998	16,8647	14,5077	10,9816	85	30	1369,5063
5188500	5890,495	33,8151	974,474	7,9799	351,3	31,5	47,0142	15,4247	0	2	6	43,7	267,6	124651	16,8646	14,5077	10,9816	85	29,0002	1353,004
5189000	5890,995	33,7911	974,4739	8,0087	351,3	30,3003	47,0142	15,4246	0	2	6	43,7	267,3001	124651,9998	16,8646	14,5077	11,3737	85	29	1322,0076
5189500	5891,495	33,7671	974,7138	8,0375	351,3	30,3	47,0142	15,4246	0	2	6	43,7	267,3	124652	16,4725	14,5077	11,3738	85	28,0002	1306,5038
5190000	5891,995	33,8151	974,7139	8,0087	351,5	29,1003	47,0142	15,4245	0	2	6	43,7	266,6002	124652,9998	16,8645	14,5077	11,7659	85	27,0002	1268,0094
5190500	5892,495	33,8151	974,7139	8,0375	351,5	29,1	47,0142	15,4245	0	2	6	43,7	266,6	124653	16,8646	14,5077	12,1581	85	26,0002	1160,0264
5191000	5892,995	33,8151	974,7139	8,0087	351,4	27,7003	47,0142	15,4244	0	2	6	43,7	265,6003	124653,9998	18,8251	14,5077	14,9029	85	25,0002	1048,5272
5191500	5893,495	33,7671	974,7139	8,0375	351,4	27,7	47,0142	15,4244	0	2	6	43,7	265,6	124654	18,4335	14,5077	14,9036	85	23,0005	1023,0062
5192000	5893,995	33,7671	974,7139	8,0375	351,8999	25,1006	47,0142	15,4243	0	2	6	43,7	264,4003	124654,9998	18,4334	14,5077	15,6878	85	20,0007	972,0125
5192500	5894,495	33,8151	974,7139	8,0087	351,9	25,1	47,0142	15,4243	0	2	6	43,7	264,4	124655	19,2176	14,5077	15,688	85	19,0002	896,0186
5193000	5894,995	33,7911	974,7139	8,0087	352,2999	21,101	47,0142	15,4242	0	2	6	43,7	263,2003	124655,9998	21,9625	18,8197	19,2169	85	19	877,5045
5193500	5895,495	33,7911	975,1938	8,0087	352,3	21,1	47,0142	15,4242	0	2	6	43,7	263,2	124656	18,8264	23,9169	13,3362	85	18,0002	1224,4153
5194000	5895,995	33,7911	974,714	8,0087	352,5	19,3004	47,0142	15,4241	0	2	6	43,7	262,3002	124656,9998	19,6098	25,0941	14,5111	85	18	1227,9991
5194500	5896,495	33,7911	974,474	8,0087	352,5	19,3	47,0142	15,4241	0	2	6	43,7	262,3	124657	24,7074	27,8384	18,4324	85	18	1235,998
5195000	5896,995	33,7911	974,4739	8,0087	352,7	18,7001	47,0142	15,4241	0	2	6	43,7	261,5002	124657,9998	30,1981	29,0151	21,1781	85	18,9998	1245,4977
5195500	5897,495	33,7911	974,7138	8,0087	352,7	18,7	47,0142	15,4241	0	2	6	43,7	261,5	124658	41,9625	31,7594	27,8446	85	19	1303,9857
5196000	5897,995	33,7671	974,474	8,0662	352,8999	19,0999	47,0142	15,424	0	2	6	43,7	260,6002	124658,9998	44,318	32,1521	29,0225	85	19,9998	1347,4894
5196500	5898,495	33,7911	974,7138	8,0087	352,9	19,1	47,0142	15,424	0	2	6	43,7	260,6	124659	48,6317	32,5442	30,9833	85	20,9998	1429,9799
5197000	5898,995	33,7671	974,474	8,0087	352,9	20,6996	47,0142	15,4239	0	2	6	43,7	259,3003	124699,99	50,2012	32,5443	30,5917	85	21,9998	1479,9878
5197500	5899,495	33,7911	974,7138	8,0087	352,9	20,7	47,0142	15,4239	0	2	6	43,7	259,3	124700	45,8885	31,3683	26,2785	85	23,9995	1568,9783
5198000	5899,995	33,7911	974,234	8,0375	353	22,7995	47,0142	15,4239	0	2	6	43,7	257,8004	124700,9998	39,6137	31,368	23,5327	85	24	1611,4896
5198500	5900,495	33,815	974,7131	8,0374	353,0002	22,8031	47,0142	15,4239	0	2	6	43,7	257,7976	124701,0017	36,8655	31,368	21,9619	85	25	1663,088
5199000	5900,995	33,791	974,2339	8,0087	353,1	24,6	47,0141	15,4238	0	2	6	43,7	256,4	124702	36,0804	31,368	21,1775	85	25,0017	1714,5247
5199500	5901,495	33,7671	974,2339	8,0375	353,1	24,6	47,0141	15,4238	0	2	6	43,7	256,4	124702	34,9061	31,368	20,3946	85	25,9998	1728,9965
5200000	5901,995	33,8631	974,7138	8,0375	353,1	25,9997	47,0141	15,4237	0	2	6	43,7	255,3003	124702,9998	34,1216	31,368	20,3944	85	26,9998	1767,4906
5200500	5902,495	33,8631	974,7139	8,0375	353,1002	26,0019	47,0141	15,4237	0	2	6	43,7	255,2986	124703,0017	34,5129	31,368	20,3937	85	27,0017	1802,0264
5201000	5902,995	33,8631	974,7139	8,0375	353,2	27,0997	47,0141	15,4236	0	2	6	43,7	254,5002	124703,9998	34,1215	31,368	20,0023	85	27,9998	1817,4962
5201500	5903,495	33,8391	974,7139	8,0375	353,2	27,1	47,0141	15,4236	0	2	6	43,7	254,5	124704	34,9056	31,76	20,3943	85	28	1866,488
5202000	5903,995	33,8391	974,7139	8,0375	353,2	28,0998	47,0141	15,4235	0	2	6	43,7	254,1001	124704,9998	35,2979	31,7601	20,3944	85	28	1894,4932
5202500	5904,495	33,8871	974,474	8,0087	353,2	28,1	47,0141	15,4235	0	2	6	43,7	254,1	124705	34,5138	31,7601	20,0023	85	28,9998	1907,4968
5203000	5904,995	33,8391	974,7138	8,0375	353,2	28,9998	47,0141	15,4234	0	2	6	43,7	254	124705,9998	33,7294	31,7601	20,0022	85	29	1944,9908
5203500	5905,495	33,8629	974,7139	8,0089	353,2	29	47,0141	15,4234	0	2	6	43,7	254	124706	33,7292	31,7601	19,6131	85	29,992	1970,2961
5204000	5905,995	33,8631	974,234	8,0087	353,3	29,7998	47,014	15,4233	0	2	6	43,7	254,1	124706,9998	33,3371	31,7601	19,2179	85	30	2003,9918
5204500	5906,495	33,8871	974,7138	8,0087	353,3	29,8	47,014	15,4233	0	2	6	43,7	254,1	124707	32,9449	31,7601	19,2178	85	30,9998	2015,9971
5205000	5906,995	33,8631	974,7139	8,0375	353,4	30,7998	47,014	15,4232	0	2	6	43,7	254,2	124707,9998	28,6317	31,3681	19,2178	85	31	2052,991
5205500	5907,495	33,8871	974,7139	7,9799	353,4	30,8	47,014	15,4232	0	2	6	43,7	254,2	124708	17,2596	14,5118	10,1994	85	31	1759,0718
5206000	5907,995	33,8871	974,7139	8,0087	353,2001	31,4998	47,014	15,4231	0	2	6	43,7	254,2	124708,9998	17,6489	14,5077	12,1577	85	30,0002	1373,0942
5206500	5908,495	33,8871	974,9538	8,0087	353,2	31,5	47,014	15,4231	0	2	6	43,7	254,2	124709	17,2569	14,5077	12,5503	85	30	1077,0723
5207000	5908,995	33,8871	974,2424	8,0371	353,2988	31,0059	47,014	15,423	0	2	6	43,7	254,1012	124709,9882	16,0941	14,5077	12,5504	85	28,0236	1131,8438
5207500	5909,495	33,8871	974,4738	8,0375	353,3	31	47,014	15,423	0	2	6	43,7	254,1	124710	16,0802	14,5077	12,5504	85	27,0002	1072,0149
5208000	5909,995	33,9111	974,4739	8,0087	353,5	28,6006	47,014	15,4229	0	2	6	43,7	253,8001	124710,9998	16,8644	14,5077	14,1188	85	25,0005	1015,0139
5208500	5910,495	33,9111	974,4739	8,0375	353,5	28,6	47,014	15,4229	0	2	6	43,7	253,8	124711	18,8251	14,5077	15,6876	85	23,0005	931,5204
5209000	5910,995	33,9591	974,7138	8,0375	353,6	25,6007	47,0139	15,4228	0	2	6	43,7	254	124711,9998	19,6098	14,5077	16,0801	85	21,0005	898,0082
5209500	5911,495	33,9831	974,7139	8,095	353,6	25,6	47,0139	15,4228	0	2	6	43,7	254	124712	18,4337	14,5077	15,296	85	19,0005	882,0039
5210000	5911,995	33,9831	974,234	8,0663	353,7	21,601	47,0139	15,4227	0	2	6	43,7	254,1	124712,9998	18,8255	14,5077	15,6879	85	17,0005	869,5031
5210500	5912,495	33,9831	974,4738	8,0663	353,7	21,6	47,0139	15,4227	0	2	6	43,7	254,1	124713	18,8256	14,5077	15,688	85,9998	17	860,5022
5211000	5912,995	33,9591	974,7138	8,0663	353,8	18,1009	47,0139	15,4226	0	2	6	43,7	254,1	124713,9998	20,0019	20,3878	16,4722	86	17	870,4976
5211500	5913,495	33,9591	974,474	8,0663	353,8	18,1	47,0139	15,4226	0	2	6	43,7	254,1	124714	16,0812	22,3492	11,7671	86	16,0002	1070,951
5212000	5913,995	33,9831	974,7138	8,0375	354	17,0003	47,0139	15,4226	0	2	6	43,7	253,9	124714,9998	17,2565	23,9177	13,3344	86	16	1103,9919
5212500	5914,495	33,9831	974,7139	8,0663	354	17	47,0139	15,4226	0	2	6	43,7	253,9	124715	18,8252	24,7021	15,2953	86	16	1077,5065
5213000	5914,995	33,9591	974,9538	8,0663	354	16,5001	47,0139	15,4225	0	2	6	43,7	253,7	124715,9998	26,6677	27,0543	21,5695	86	16	1071,5015
5213500	5915,495	33,9831	974,714	8,0663	354	16,5	47,0139	15,4225	0	2	6	43,7	253,7	124716	41,1775	31,3669	32,1578	86	16	1109,4907
5214000	5915,995	34,0071	974,7139	8,0375	354,2	16,5	47,0139	15,4224	0	2	6	43,7	253,5	124716,9998	56,081	33,328	42,7472	86	16,9998	1188,4807
5214500	5916,495	34,0071	974,7139	8,0087	354,2	16,5	47,0139	15,4224	0	2	6	43,7	253,5	124717	65,103	34,5045	45,1024	86	17,9998	1227,4905
5215000	5916,995	34,0071	974,474	8,0375	354,3	17,6997	47,0139	15,4224	0	2	6	43,7	253,0001	124717,9998	65,1052	34,8968	41,182	86	19,9995	1357,9681
5215500	5917,495	34,0071	974,9538	8,0375	354,3	17,7	47,0139	15,4224	0	2	6	43,7	253	124718	57,6552	34,8969	36,0836	86	21,9995	1478,9705
5216000	5917,995	34,0311	974,474	8,0663	354,5	20,7992	47,0139	15,4223	0	2	6	43,7	252,7001	124718,9998	57,6534	34,8969	35,2982	86	22,9998	1560,98
5216500	5918,495	34,0071	974,4739	8,0087	354,5	20,8	47,0139	15,4223	0	2	6	43,7	252,7	124719	56,8692	34,8969	34,1217	86	24,9995	1678,9712
5217000	5918,995	34,0071	974,9538	8,0087	354,5	23,8992	47,0138	15,4222	0	2	6	43,7	252,7	124719,9998	50,9874	35,2889	30,2004	86	25,9998	1747,9832
5217500	5919,495	34,0071	974,714	8,0087	354,5	23,9	47,0138	15,4222	0	2	6	43,7	252,7	124720	49,4176	35,289	29,0231	86	27,9995	1837,978
5218000	5919,995	34,0071	974,7139	8,0375	354,5	26,6993	47,0138	15,4222	0	2	6	43,7	252,7	124720,9998	47,4567	35,289	27,8465	86	28,9998	1922,9792
5218500	5920,495	34,0311	974,7139	8,0663	354,5	26,7	47,0138	15,4222	0	2	6	43,7	252,7	124721	38,8299	32,937	18,8278	86	29	1944,9946
5219000	5920,995	34,0551	974,7139	8,0663	354,4	28,9994	47,0138	15,4221	0	2	6	43,7	252,6	124721,9998	17,2621	14,5122	9,8072	86	29,9998	1809,5331
5219500	5921,495	34,0311	974,474	8,0663	354,4	29	47,0138	15,4221	0	2	6	43,7	252,6	124722	16,0805	14,5077	12,5497	86	29,0002	1436,0912
5220000	5921,995	34,0551	974,7138	8,0663	354,4	30,2997	47,0138	15,422	0	2	6	43,7	252,2001	124722,9998	16,0802	19,9958	10,982	86	29	1137,5729
5220500	5922,495	34,0312	974,2359	8,0663	354,4	30,3	47,0138	15,422	0	2	6	43,7	252,2	124723	19,986	24,2924	13,7157	86	29	1352,607
5221000	5922,995	34,0311	974,7138	8,0375	354,3	29,8001	47,0137	15,4218	0	2	6	43,7	251,7001	124723,9998	29,8048	29,4062	22,7454	86	29	1340,0033
5221500	5923,495	34,0551	974,474	8,0663	354,3	29,8	47,0137	15,4218	0	2	6	43,7	251,7	124724	48,6282	33,3275	32,5502	86	29,9998	1364,494
5222000	5923,995	34,0551	974,4739	8,0375	354,3	29,7	47,0137	15,4217	0	2	6	43,7	251,4001	124724,9998	51,3775	33,3285	32,9447	86	30	1407,4895
5222500	5924,495	34,0311	974,7131	8,0375	354,3	29,7017	47,0137	15,4217	0	2	6	43,7	251,4	124725,0017	53,3265	33,3258	33,7205	86,0017	31,0017	1437,5785
5223000	5924,995	34,0311	974,234	8,0375	354,3	30,6998	47,0137	15,4216	0	2	6	43,7	251,4	124725,9998	45,8892	31,7605	28,6318	86,9998	31,9998	1483,4888
5223500	5925,495	34,0551	974,4738	8,095	354,3	30,7	47,0137	15,4216	0	2	6	43,7	251,4	124726	45,4953	31,7601	27,4543	87	32,9998	1500,4958
5224000	5925,995	34,0791	974,4739	8,0663	354,3	32,2996	47,0137	15,4215	0	2	6	43,7	251,3	124726,9998	43,5347	31,3681	25,8856	87	33	1527,9933
5224500	5926,495	34,0551	974,7138	8,0375	354,3	32,3	47,0137	15,4215	0	2	6	43,7	251,3	124727	40,0053	30,584	23,9247	87	33,9998	1554,4935
5225000	5926,995	34,0551	974,7139	8,0663	354,3	33,5997	47,0136	15,4214	0	2	6	43,7	251,0001	124727,9998	38,436	30,5838	22,7479	87	34	1565,9972
5225500	5927,495	34,0551	974,9538	8,0375	354,3	33,6	47,0136	15,4214	0	2	6	43,7	251	124728	21,9672	25,0957	13,3371	87	34	1571,4987
5226000	5927,995	34,0551	974,714	8,0375	354,4	34,3998	47,0136	15,4213	0	2	6	43,7	250,5001	124728,9998	20,0027	25,0944	11,7664	87	34	1574,9991
5226500	5928,495	34,0551	974,2343	8,0663	354,4002	34,4002	47,0136	15,4213	0	2	5,9983	43,7	250,4988	124729,0017	19,6154	25,4885	11,7693	87	34	1566,0009
5227000	5928,995	34,0551	974,4738	8,0663	354,5	34,5	47,0136	15,4212	0	2	5,0002	43,7	249,8002	124729,9998	22,7468	26,6625	13,7265	87	34	1566,4999
5227500	5929,495	34,0791	974,4739	8,0951	354,5	34,5	47,0136	15,4212	0	2	5	43,7	249,8	124730	23,5318	26,6628	14,1191	87	34	1563,0009
5228000	5929,995	34,0551	974,2339	8,0951	354,3	34,5	47,0136	15,4211	0	2	6,9995	43,7	249,4001	124730,9998	23,532	26,2708	14,1192	87	34	1562,0002
5228500	5930,495	34,0551	974,4738	8,0951	354,3	34,5	47,0136	15,4211	0	2	7	43,7	249,4	124731	23,9241	26,6627	14,1192	87	34	1565,4991
5229000	5930,995	34,079	974,4739	8,0951	353,9016	34,5	47,0135	15,4209	0	2	7	43,7	249,6988	124731,9959	23,9242	26,6628	14,5098	87	34	1569,4835
5229500	5931,495	34,0551	974,4739	8,0951	353,9	34,5	47,0135	15,4209	0	2	7	43,7	249,7	124732	24,3163	26,6628	14,5114	87	34	1575,4985
5230000	5931,995	34,0791	974,4743	8,0951	353,6	34,5	47,0135	15,4208	0	2	7	43,7	250,3	124733	24,3171	26,6628	14,5114	87	34	1569,506
5230500	5932,495	34,079	974,7139	8,0951	353,5997	34,5002	47,0135	15,4208	0	2	7	43,7	250,3005	124733,0017	24,6945	26,6534	14,506	87	34	1572,994
5231000	5932,995	34,0551	974,7139	8,0951	353,4	34,6	47,0135	15,4207	0	2	7	43,7	250,6	124734	16,4757	21,162	11,3718	87	34	1569,506
5231500	5933,495	34,0551	974,7139	8,0951	353,4	34,6	47,0135	15,4207	0	2	7	43,7	250,6	124734	18,4329	14,5093	10,1975	87	34	1572,9991
5232000	5933,995	34,0791	974,7139	8,0951	353,2001	34,6	47,0134	15,4206	0	2	7	43,7	250,9999	124734,9998	16,4729	14,5077	9,8051	87	34	1552,505
5232500	5934,495	34,1031	974,4739	8,0663	353,2	34,599	47,0134	15,4206	0	2	7	43,7	251	124735,0017	16,8619	15,69	10,1959	87	32,9983	1510,9949
5233000	5934,995	34,1031	974,4739	8,0951	353,2	34,0001	47,0134	15,4205	0	2	7	43,7	251	124735,9998	15,2962	19,212	9,413	87	32,0002	1508,0007
5233500	5935,495	34,1271	974,4739	8,1239	353,2	34	47,0134	15,4205	0	2	7	43,7	251	124736	15,2958	20,7809	9,4128	87	32	1486,5052
5234000	5935,995	34,1271	974,4739	8,0951	353,2	33,1002	47,0134	15,4203	0	2	7	43,7	250,5001	124736,9998	15,6879	21,5653	9,4128	87	32	1477,5022
5234500	5936,495	34,1031	974,4739	8,0663	353,2	33,1	47,0134	15,4203	0	2	7	43,7	250,5	124737	15,2959	23,1335	9,4128	87	32	1462,0038
5235000	5936,995	34,1031	974,4739	8,0951	353,1	32,5001	47,0134	15,4202	0	2	7	43,7	250,2001	124737,9998	17,6484	14,5098	10,9812	87	31,0002	1443,0046
5235500	5937,495	34,0791	974,7138	8,0951	353,1	32,5	47,0134	15,4202	0	2	7	43,7	250,2	124738	17,2569	14,5077	10,9816	87	31	1425,5043
5236000	5937,995	34,1271	974,7139	8,0663	353,2999	31,9001	47,0133	15,4201	0	2	7	43,7	250,3	124738,9998	16,8647	14,5077	10,9816	87	30,0002	1392,0082
5236500	5938,495	34,1031	974,474	8,0951	353,3	31,9	47,0133	15,4201	0	2	7	43,7	250,3	124739	16,8646	14,5077	11,3737	87	29,0002	1352,5096
5237000	5938,995	34,1271	974,9538	8,0951	353,2	30,7003	47,0133	15,42	0	2	7	43,7	250,4	124739,9998	17,2567	14,5077	11,3738	87	29	1326,5063
5237500	5939,495	34,0551	974,714	8,0951	353,2	30,7	47,0133	15,42	0	2	7	43,7	250,4	124740	16,4726	14,5077	11,3738	87	27,0005	1264,0153
5238000	5939,995	34,0551	974,474	8,0951	353,2	29,3003	47,0133	15,4199	0	2	7	43,7	250,8999	124740,9998	17,6487	14,5077	15,2948	87	25,0005	975,5704
5238500	5940,495	34,0551	974,7138	8,0951	353,2	29,3	47,0133	15,4199	0	2	7	43,7	250,9	124741	18,4332	14,5077	14,5116	87	24,0002	1044,4832
5239000	5940,995	34,0311	974,7139	8,0951	353,1	26,5007	47,0133	15,4198	0	2	7	43,7	251,1	124741,9998	18,4334	14,5077	15,2956	87	22,0005	1022,0055
5239500	5941,495	34,0551	974,474	8,0951	353,1	26,5	47,0133	15,4198	0	2	7	43,7	251,1	124742	19,2176	14,5077	16,08	86,0002	20,0005	944,019
5240000	5941,995	34,0791	974,9538	8,0951	353,1	22,8009	47,0132	15,4197	0	2	7	43,7	251,3	124742,9998	19,2178	14,5077	16,0802	86	18,0005	911,0081
5240500	5942,495	34,0551	974,234	8,0951	353,1	22,8	47,0132	15,4197	0	2	7	43,7	251,3	124743	20,3941	14,5077	16,4723	86	17,0002	880,0076
5241000	5942,995	34,0791	974,7138	8,0951	353,1	18,601	47,0132	15,4196	0	2	7	43,7	251,4	124743,9998	18,826	14,5077	15,6882	86	17	868,5028
5241500	5943,495	34,0551	974,474	8,1239	353,1	18,6	47,0132	15,4196	0	2	7	43,7	251,4	124744	16,473	22,3478	12,5512	86	16,0002	1054,9545
5242000	5943,995	34,1031	974,7138	8,0951	353,2999	17,2003	47,0132	15,4196	0	2	7	43,7	251,6999	124744,9998	20,0013	25,0937	15,6872	86	16	1106,9873
5242500	5944,495	34,1031	974,234	8,0663	353,3	17,2	47,0132	15,4196	0	2	7	43,7	251,7	124745	24,3153	27,0544	20,3933	86	16	1061,5111
5243000	5944,995	34,1031	974,7138	8,0951	353,3	16,5002	47,0132	15,4195	0	2	7	43,7	252,0999	124745,9998	32,5506	29,0149	25,4918	86	16	1085,4941
